25.8	33.8	558	9	215.1285930408
33.5	38.2	265	9.1	250
122.3	110.2	630	8.4	601.9230769231
150.7	156.2	157	7.7	259.7883597884
70.8	83.9	612	9	255.7632398754
70.8	87.1	856	8.9	265.6779661017
71.2	83.5	1145	7.9	502.5586353945
80	86.3	237	7.2	260.6936416185
72.3	83	618	7.2	256.514084507
72.3	89.9	1166	8.2	264.2857142857
80.7	84.2	125	7.5	268.6868686869
70.8	83.8	682	8.3	255.7632398754
70.8	83.8	641	8.5	268.7341772152
76.8	92.6	1210	8.1	449.0427098675
77.4	90.2	1015	7.6	463.6363636364
110	122.5	609	9.7	541.4427157001
70.7	83.6	598	9	255.7632398754
76.8	92.2	1013	8.2	449.0427098675
70.6	83.6	703	8.9	255.7632398754
72.8	77.9	233	7.1	264.9193548387
77.5	90.5	1026	8.5	463.6363636364
110.2	122.5	801	8.3	601.9230769231
110.2	122.2	721	8.9	595.0138504155
70.8	83.5	610	8.7	255.7632398754
77.8	92.4	824	8.1	295.2599388379
72.8	77.6	195	7.4	264.9193548387
110.5	122.8	813	8.3	594.4444444444
80.5	86.8	247	7.2	262.5
72.3	90.2	1309	8.3	253.483992467
80.5	84.5	103	7.3	268.6868686869
76.8	93.2	1105	9.1	348.8793103448
110.3	122.4	776	8.4	601.9230769231
33.2	36.6	147	7.9	250
110.4	122.3	751	8.9	582.3834196891
110.2	122.4	708	8.2	594.4444444444
19.8	27.6	516	10.1	200
110.3	122.4	645	8.8	566.0692951016
110.5	122.6	738	7.5	594.4444444444
110	122.5	707	8.9	601.7191977077
110	122.7	794	7.9	594.4444444444
76.8	98.3	1906	7.8	390
70.5	80.6	573	7.7	255.7632398754
77.6	81.3	101	6.9	295.4545454545
70.8	80.6	644	7.6	257.4898785425
70.8	83.5	752	7.4	255.7632398754
87.2	90	74	6.9	250
73.5	75.6	89	7.9	250
70.8	92.2	1755	9.7	344.4542253521
76.6	98.3	1963	7.9	444.6551724138
70.8	92.2	0	9.5	358.6032388664
88.8	101.5	857	7.4	378.587962963
88.8	104.6	1030	7.7	365.9300184162
87.4	90	65	7	250
70.7	80.5	561	7.5	255.7632398754
70.8	76.5	213	6.9	260
70.8	86.3	1044	8.8	322.454308094
70.8	83.5	886	7.9	255.7632398754
76.8	98.5	1913	8.4	446.6666666667
71.5	75.4	124	8.5	271.2643678161
76.5	82.4	251	9.1	287.5
76.8	96.5	1425	7.9	253.9827771798
76.8	96.4	1564	7.9	263.1322094055
200.9	211.5	208	8.5	261.9741100324
200.8	205.5	69	6.9	269.1214470284
71.1	93.5	2260	8	431.8965517241
73.2	75.6	62	8	250
77.8	81.3	141	6.4	295.4545454545
73.2	75.5	80	7.3	250
76.6	98.8	1643	8.2	296.875
73.2	91.6	1263	7.6	272.7992957746
76.8	96.2	1722	8.3	348.802946593
70.8	83.3	861	8	255.7632398754
76.8	96.2	1746	8.1	351.0357815443
70.8	90.6	1690	7.8	335.7713828937
70.8	80.5	517	7	257.4898785425
77.8	81.6	100	7.1	284.8837209302
21.7	24.5	196	7.3	200
21.4	24.5	142	7.4	200
25.8	28.5	183	8	200
21.5	24.5	218	7.3	200
21.6	24.4	210	7.3	200
25.6	31.3	467	7.8	200
70.5	80.6	516	7.2	255.7632398754
70.6	83.5	933	7.9	255.7632398754
54.2	58.2	196	7.1	250
76.6	96.2	1459	8.2	254.3274853801
76.8	98.5	1938	8.2	432.3529411765
71	93.5	2327	7.5	431.8965517241
76.8	96.5	1400	7.6	253.9827771798
77.8	81.5	103	7.1	295.4545454545
69.5	75.2	403	7.4	304.0865384615
54.2	58.3	202	6	250
54.5	58.2	173	6.8	250
76.8	96.2	1495	8.3	311.4209827357
54.3	58.3	205	6.8	250
69.4	76.2	398	7.3	315.7894736842
117.2	120.2	46	6.2	250
70.8	83.2	758	8.1	255.7632398754
69.6	74.9	218	6.4	305.1928783383
110.2	121.8	623	6.3	524.7437774524
110	122.1	794	7.8	546.4128843338
110.3	122.3	819	7.9	557.9778830964
54.4	58.2	161	7	250
110.1	122.2	786	8.2	568.449197861
71.2	93.6	2313	8.1	441.9773095624
120.6	140.8	927	9.3	253.9827771798
110.2	122.4	780	7.6	557.9778830964
120.5	140.8	1072	9.6	253.9827771798
120.5	140.4	1098	9.1	253.6889332004
110.2	122.2	466	7.5	557.9778830964
77.4	91.6	934	7.7	276.9090909091
77.5	84.4	418	7.9	279.95951417
77.4	87.5	537	8	257.6288659794
77.6	83.5	276	7.5	256.514084507
77.3	91.7	954	8.4	316.620498615
76.8	82.8	258	6.9	287.5
61.8	63.3	38	6	250
77	82.7	284	6.1	287.5
76.8	80.4	99	6.9	250
50.6	57.8	408	7.4	207.225433526
54.8	56.3	75	6.1	250
76.8	96.4	1789	8.9	436.5612648221
76.8	98.2	1993	8.9	433.3333333333
51.5	56.3	192	7.6	215.5279503106
77.3	82.7	225	8.2	292.2784810127
70.8	92.6	2100	9.2	430.5785123967
76.5	79.8	72	6.3	250
77	82.6	163	6.9	294.0476190476
71.2	93.4	2254	9	432.5704225352
77.3	84.3	347	8	287.5
76.8	82.7	268	7.4	290
76.8	90.2	1039	8	390.3394255875
77	82.7	270	6.8	250
77	82.6	249	7.1	287.5
71	93.5	2153	8.9	432.5704225352
71.3	93.6	2113	9.9	428.4217877095
76.6	82.6	296	8	274.7787610619
77.3	84.2	347	7.6	280.5154639175
76.8	79.8	84	6.4	250
77.4	91.5	938	8.2	292.3954372624
77.3	91.4	970	8.3	319.9763593381
50.5	54.6	135	7.8	216.8161434978
77.4	84.5	336	7.4	280.7479224377
54.4	58.5	209	7.5	250
54.8	56.6	71	6.1	250
54.3	58.2	224	7	250
69.2	74.1	216	6.9	319.9248120301
76.8	86.8	722	8.2	362.5506072874
120.8	130.5	470	7.8	255.8451816746
76.8	86.8	736	7.9	347.8873239437
110.2	122.5	634	8.5	538.3177570093
76.8	98.5	2052	9	429.9837925446
77.3	91.6	898	8	292.3954372624
69.5	74.6	260	6.9	319.9248120301
77	82.3	264	6.9	287.5
54.5	58	178	7	250
69.3	74.7	222	7.7	319.9248120301
69.5	74.5	257	6.4	319.9248120301
69.6	74.6	233	6.9	319.9248120301
120.3	130.1	469	8.9	257.4898785425
76.8	85.3	481	7.8	329.6064400716
110.2	122.3	880	9.2	549.8734177215
110.2	122.2	677	8.8	538.3177570093
69.2	74.7	248	6.8	319.9248120301
69.7	74.9	235	6.4	319.9248120301
110.3	124.8	1378	8.2	578.8908765653
110.2	125.2	1364	8.4	601.2072434608
100.3	110.3	578	8.6	276.0563380282
76.8	96.3	1223	8	287.4493927126
78	108.1	3236	8.4	371.8916046759
76.6	105.2	2181	9.5	314.2547033285
54.4	58.2	214	5.8	250
76.8	106.5	2357	9.1	380.6535947712
76.8	97.2	1262	9.6	276.2145748988
77.8	83.3	253	6	423.7089201878
77.4	108.3	2012	8.8	304.7619047619
110	122.4	889	8	549.8734177215
44.5	49	270	5.2	221.5384615385
76.8	97.2	1334	9	275.5928853755
41.3	47.1	370	5.7	212.5
44.5	48.8	289	6.1	233.4821428571
30.2	34.6	255	6.1	250
44.3	49.2	262	6.2	233.4821428571
18.3	21.3	114	5.4	200
54.3	58.3	223	6.1	250
76.8	96.6	1273	8.3	275.5928853755
40.3	45.2	331	7.4	211.3532110092
69.4	74.6	240	5.7	337.3529411765
54.2	58.2	216	5.7	250
77.3	106.3	3116	7.9	279.4500723589
18.3	21	127	6.1	200
51.3	57.3	312	5.7	200
18.2	20.8	127	63	200
30.4	35.4	400	6.9	250
30.4	35.4	400	6.9	250
100	100	100	100	232.6900584795
30.4	35.4	400	6.9	250
25.3	28.8	217	6.4	200
44.3	49	273	5.3	233.4821428571
30.8	34.5	205	7.4	250
46.5	49.4	123	7	250
54.5	58.3	137	6	250
54.2	58.2	182	5.7	250
54.3	58.2	182	5.9	250
69.5	74.5	207	5.5	319.9248120301
69.5	74.4	271	6.1	319.9248120301
69.5	74.8	240	5.7	319.9248120301
69.5	74.4	243	5.8	319.9248120301
69.3	74.6	244	6.1	319.9248120301
76.8	105.4	2106	8.5	253.483992467
110.2	122.2	926	7.4	601.4184397163
76.8	105.6	2728	9.2	364.9864986499
76.8	96.3	1238	9.2	276.2145748988
171.5	189.2	618	9.3	293.6031331593
152.4	172.4	1230	8.1	531.4876033058
152.5	173.2	1190	7.9	546.3129496403
171.2	188.9	435	8.1	289.7619047619
171.6	193.2	498	9	318.485915493
94	106	652	7.1	400
76.8	78.8	35	5.6	250
70	90.6	564	7.6	256.514084507
80.5	85.7	210	6.9	265.7446808511
45.3	55.5	633	7.5	212.5506072874
70.8	86.2	1264	8.1	380.5097451274
71	91.8	1012	8.8	254.5454545455
54.2	58.4	240	6	250
45.3	47.6	75	5.7	250
60.5	66.5	294	6.2	287.8787878788
60.3	67.3	401	6.9	268.6868686869
71	85.8	1181	7.6	409.7711267606
76.8	96.2	1254	9.2	276.9230769231
70.6	80.2	527	7.2	250
71	91.6	1469	9.2	345.775862069
54.4	58.2	203	5.4	250
70.6	75.5	146	5.9	250
71	91.2	1475	8.8	315.7894736842
71	92	1367	8.9	254.5454545455
80.2	45.3	202	6.6	263.6029411765
45.4	51.6	289	9.3	220.1612903226
54.4	58.4	217	5.9	250
606	66.6	231	6	287.8787878788
69.4	74.6	216	5.9	319.9248120301
70.8	92.2	1373	9.1	254.5454545455
77.3	101.4	1830	8.4	371.978021978
100.5	105.5	160	6.3	263.6029411765
69.4	74.6	228	5.7	319.9248120301
70.5	80.3	434	6.9	250
69.5	74.5	237	5.6	319.9248120301
70.5	77.3	220	5.6	250
77.3	92.2	1002	7.5	331.1565304088
69.5	74.5	218	5.5	319.9248120301
69.5	74.6	251	5.7	319.9248120301
60.7	66.2	241	6.1	287.8787878788
100.3	105.7	173	6.1	302.1126760563
80.5	85.4	174	6.3	263.6029411765
77.3	101.2	1858	8	371.978021978
71.2	80	470	6.9	250
69.5	74.5	221	5.9	319.9248120301
69.5	74.5	221	6.1	319.9248120301
94.2	108.9	1360	8.3	771.4285714286
69	74.5	222	5.5	319.9248120301
69.6	74.6	236	5.9	319.9248120301
150.8	155.8	119	6.3	277.2058823529
94.4	108.9	1306	8.5	773.8562091503
110	116	0	5.5	284.7826086957
94.2	108.8	1317	8.7	771.4285714286
150.3	164.2	532	7.4	259.6605744125
94.4	108.8	1329	7.5	773.8562091503
70.5	83.5	813	8	286.1731843575
76.8	96.2	1391	7.4	287.4493927126
70.7	87.4	1007	8.2	255.1246537396
54.2	57.5	229	6.1	250
89.3	92.3	64	7.2	250
70.6	80.6	596	8.2	260.6936416185
70.5	80.8	488	8.6	260.6936416185
76.5	79.3	61	7.4	250
70.5	80.8	544	7.6	258.8095238095
48.3	57.2	884	7.5	540.9523809524
70.6	83.6	683	7.7	250
70.7	87.1	1018	8.2	255.1246537396
71.8	89.4	1201	8.4	267.1296296296
72.2	82.3	636	6.7	257.2691552063
70.6	80.8	578	8.2	258.8095238095
72.2	82.2	548	7.2	255.2333804809
72.3	91.1	1316	8.2	268.7341772152
171.5	193.3	489	9.1	332.9424307036
200.8	214.3	331	9.1	284.6153846154
171.5	201	886	9.2	315.6329113924
200.5	214.5	393	8.3	279.2490118577
171.4	201.8	1122	8.8	334.1104294479
152.7	170.6	973	8	451.968503937
94.3	106.2	795	7.5	387.5
70.5	87.2	1000	8.5	254.648241206
54.3	58.4	206	6	250
70.8	80.4	471	8.2	263.6029411765
70.3	80.8	520	7.6	258.8095238095
70.6	83.5	886	8.2	286.1731843575
70.8	80.8	607	8.4	260.6936416185
94.5	100.4	276	7.2	378.612716763
70.8	80.8	570	7.5	260.6936416185
70.5	87.1	1009	8.1	255.1246537396
72.3	91.1	1335	8.1	270.6703910615
69.5	74.5	256	6.2	319.9248120301
72.3	82.2	606	7.3	255.2333804809
69.5	74.8	235	7.9	319.9248120301
72.3	82.3	603	7.6	257.2691552063
60.2	63.1	104	8.6	250
69.6	74.6	231	7.4	337.3529411765
69.6	74.6	244	6.2	319.9248120301
69.4	74.5	241	6.1	319.9248120301
76.8	92.1	985	8.8	294.0476190476
72.3	82.3	643	7.4	257.2691552063
54.5	58.4	232	6.1	250
59.2	57.3	754	7.7	540.9523809524
110.2	122.4	913	7.9	618.6107470511
69.3	74.6	226	5.7	319.9248120301
110.3	122.4	702	8.8	599.2831541219
110.2	122.4	784	8.9	599.2831541219
76.8	92.2	935	8.7	271.387283237
70.2	87.1	954	8.4	255.1246537396
76.8	88.3	667	7.5	273.0529595016
76.8	92.1	957	8.7	283.8120104439
41.6	45.4	137	9.7	200
33.2	36.7	171	6.8	250
41.3	45.2	178	7.8	200
152.7	172.9	763	8	280.2040816327
153	180.6	1062	7.8	300.8683068017
171.5	192.4	761	8.7	262.2314049587
72.4	75.8	132	7	264.9193548387
69.6	74.6	235	6.1	319.9248120301
152.8	172.2	894	8	270.3137254902
200.7	204	20	5.7	250
200.6	211.5	297	9	270.2407002188
152.8	172.1	971	8	262.478920742
171.5	192.2	748	8.5	262.2314049587
153.6	180.7	1110	7.2	305.8823529412
202.3	228.6	728	7.5	315.9090909091
33.3	36.7	140	6.9	250
55.4	60.4	295	7.3	250
69.4	74.6	232	7	319.9248120301
69.6	74.7	193	7.6	319.9248120301
41.4	45	157	8.1	208.389261745
69.5	74.8	220	7.4	319.9248120301
90.4	98.8	452	7.6	543.7881873727
54.3	58.3	218	6.3	250
76.8	86.2	656	7.1	258.3333333333
55.3	60.3	288	7.2	250
90.5	98.8	460	7.3	533.8129496403
69.6	74.6	200	7	319.9248120301
69.5	74.5	203	6.1	319.9248120301
76.6	96.6	1447	7.6	286.6336633663
54.4	58.3	210	6.4	250
69.5	74.8	208	8.4	319.9248120301
54.2	58.5	185	8.1	250
69.7	74.7	227	5.7	319.9248120301
90.8	98.6	445	7.5	543.7881873727
125.7	145.3	851	8.9	263.6279926335
76.8	96.6	1471	7.3	283.1626120359
76.8	85.4	417	7.2	282.3699421965
76.8	86.2	681	7.5	270.0357781753
69.5	74.6	221	7.1	319.9248120301
76.8	86	640	6.9	258.3333333333
76.5	93.4	1171	7.8	294.5246690734
76.8	93.5	1187	7.2	298.8771466314
76.4	92.5	1070	7.5	300.9533898305
75.2	82.6	493	6.8	337.5
76.8	90.5	871	7.5	299.587628866
75.2	85.2	532	6.4	302.4291497976
76.8	92.2	1045	7.8	281.1672683514
76.6	96.6	1491	7.5	289.8277717976
76.6	93.7	1164	7.6	298.8771466314
76.8	90.4	890	7.4	304.5343137255
76.8	85.5	523	7.1	276.6666666667
76.4	92.6	1060	7.5	279.7701149425
76.8	86.6	556	7	273.0927835052
76.8	86.6	548	7.5	273.0927835052
76.8	84.3	330	7.6	250
76.7	86.2	682	7.4	258.3333333333
76.8	92.2	1015	7.6	290.2173913043
75.5	82.8	370	6.2	337.5
72.4	82.4	433	8.2	257.1428571429
76.8	86.2	697	7	258.3333333333
72.2	84.6	722	7.3	255.3468208092
76.8	86.6	552	7.3	289.7872340426
75.6	82.8	473	6.3	337.5
73.3	75.5	87	6.1	250
73.4	76	83	5.8	250
72.3	82.5	467	7.9	257.4898785425
72.3	84.4	854	7	256.25
76.8	86.4	574	7.3	258.3333333333
72.3	82.5	498	7.6	257.4898785425
72	82.2	550	7.5	257.4898785425
76.8	93.6	1182	7.5	298.8771466314
117.5	120	39	6.1	250
117.6	120	38	6.2	250
75.5	82.6	523	5.6	337.5
75.5	82.8	367	6.8	337.5
117.2	120	31	6.2	250
280	294.2	301	7.9	259.6605744125
300	327.2	776	8	395.1633986928
54.3	58.3	217	6.3	250
54.4	58.3	186	7	250
40.4	46.4	377	7.7	250
54.2	58.2	195	6.8	250
38.5	44.4	268	7.3	222.7941176471
54.2	58.4	229	6.2	250
77.8	81.3	116	6	271.2643678161
69.4	74.5	236	7	319.9248120301
54.4	58.4	212	6.9	250
50.2	56.2	279	7	250
69.6	74.6	242	6.8	319.9248120301
69.2	74.6	238	7	337.3529411765
69.4	74.7	222	6.9	319.9248120301
40.6	44.8	257	7.8	250
40.3	42.6	79	6.1	250
110	122.4	607	8.8	554.9467275495
54.1	58	200	6.8	250
69.4	74.6	246	6.8	337.3529411765
76.6	80.2	77	7.6	266.5178571429
76.7	92.3	915	7.5	572.7272727273
76.3	92.2	1384	8.2	572.7272727273
76.7	92.5	1342	8.2	570
110	124.6	981	8.4	700
110.2	122.4	526	8.4	633.5227272727
76.8	92.5	1308	8.4	575
76.8	82.9	305	7	280
76.7	92.3	1393	8.4	572.7272727273
76.8	92.2	1490	8.8	572.7272727273
76.6	93.2	1295	7.9	572.7272727273
77.5	80	68	9.3	266.5178571429
76.6	84.2	416	7.2	335.7142857143
77.5	81.2	109	6.8	271.2643678161
76.8	92.2	1353	7.4	575
76.5	93.2	1404	8.2	572.7272727273
110.2	124.8	911	8.8	637.2180451128
120.3	130.7	470	7.4	275.7839721254
76.8	93	1217	7.7	572.7272727273
76.6	92.8	1231	8.1	572.7272727273
76.4	92.6	1404	8.2	572.7272727273
76.5	92.9	1414	7.9	572.7272727273
76.8	93	1313	8	572.7272727273
76.8	92.3	1325	8.7	575
76.5	93	1418	7.9	570
76.8	93	1385	7.4	575
93.6	100.8	382	8.7	383.1838565022
54.4	58.2	160	7.6	250
41.2	46.6	294	8.9	250
41.2	46.6	294	8.9	250
51.2	56.6	246	8.2	250
54.2	58.2	186	6.9	250
54.2	58.2	187	7	250
50.8	55.8	233	8.9	250
56.3	65	561	7.5	416.6666666667
70.8	74.9	117	7.2	277.5735294118
69.4	74.8	176	7.4	319.9248120301
56.3	61.5	214	7.9	250
56	65	613	7.7	416.6666666667
56.4	65	541	7.6	442.8571428571
56.4	65	558	7.5	416.6666666667
69.5	74.7	212	7.4	319.9248120301
50.3	55.8	239	9.2	250
70.5	80.6	393	7.8	257.4898785425
70.2	83.3	343	9.3	255.7632398754
54.5	58	188	7.2	250
56.4	65	555	7.6	416.6666666667
54.4	58.3	168	7.5	250
56.4	65	609	7.1	416.6666666667
69.2	74.8	204	7.5	319.9248120301
76.4	96.6	1120	9.3	272.3275862069
110.2	122.2	602	7.6	531.4814814815
110.2	122.2	603	8.8	523.8421955403
76.8	96.1	1661	8.3	406.0787069571
50.5	54.5	127	5.8	238.5802469136
76.4	92	887	8.2	255.3468208092
70.6	83.5	542	8.5	255.7632398754
76.5	87.5	622	8.3	273.9482200647
110.3	122.5	668	7.5	538.5041551247
76.5	87.5	644	8.3	277.2058823529
76.8	87.6	509	8.5	277.2058823529
76.4	105.6	2087	8.7	290.2660217654
76.8	85.5	409	7.4	258.3333333333
54.3	58.2	190	6.9	250
69.5	74.7	200	7.7	319.9248120301
110	122.4	674	7.2	559.0027700831
76.8	100.6	2342	8	491.6015625
69.2	74.8	226	7.2	319.9248120301
70.3	87.2	785	7.9	265.3739612188
76.8	87.8	509	7.8	273.9482200647
76.8	86.8	811	7.6	539.5728643216
76.5	87.5	654	7.8	277.2058823529
76.8	92	1102	7.8	255.3468208092
76.5	87.5	618	7.9	277.2058823529
76.5	82.8	207	7.9	300
76.4	85.8	422	7.5	257.1428571429
76.7	105.3	2069	8.2	283.0750893921
70.8	84.4	707	7.6	255.3468208092
76.4	98.2	1372	9.3	252.9983792545
76.8	92.4	811	8	255.3468208092
76.8	86.6	775	7.4	539.5728643216
70.3	87	762	8	287.323943662
76.8	98.7	1827	8.2	427.8615794144
76.4	92.4	1060	8	346.9841269841
77.3	105.4	1771	9	258.5648148148
76.2	96.5	1262	9.8	345.1713395639
71	78.5	294	7.8	256.514084507
76.4	98.7	1906	8.9	446.71145686
76.6	82.8	189	7.8	300
76.8	98.3	1771	8.5	452.3338048091
76.4	96.5	1034	9.6	276.9230769231
76.8	87.8	496	9.2	277.2058823529
71.3	80.3	318	7	256.514084507
76.5	82.7	175	7	292.774566474
71.5	93.3	1862	8.5	427.2459499264
69.5	74.6	212	7.1	319.9248120301
69.4	74.7	244	7.5	319.9248120301
70.8	93.5	1926	8.8	439.0845070423
69.4	74.6	234	7.5	319.9248120301
110.2	122	630	7.7	531.4814814815
110	122.5	721	8.1	531.4814814815
94.4	109.3	979	8.4	362.4309392265
110.2	122.6	706	8.1	531.4814814815
94.3	109.5	842	7.7	362.4309392265
54.3	58.3	167	7.5	250
92.6	95.5	50	6.4	250
69.5	74.6	212	8.2	319.9248120301
69.3	79.3	728	8.3	420.4212454212
69.5	74.7	250	7.5	319.9248120301
94.3	106.2	587	8.4	296.835443038
120.7	130.5	425	7.6	279.9768518519
89.3	92.3	142	7.3	250
69.5	74.5	217	7.2	319.9248120301
69.5	74.6	224	8	319.9248120301
70.8	87.6	11058	8.1	274.2888402626
69.5	74.6	250	7.6	319.9248120301
94.3	106.6	582	7.9	362.4309392265
110	122.4	778	9	531.4814814815
70.9	93.2	1710	8.5	439.0845070423
71.1	83.5	1052	7	468.3978873239
72.3	82.5	519	8.3	341
69.8	78.7	620	8.4	570.4
120.6	130.3	442	8.3	278.1012658228
120.7	128.5	282	8.4	283.8120104439
120.5	128.5	272	7.8	283.8120104439
70.9	90.8	1708	8	390.3448275862
108.7	111	20	7	250
105.6	108.3	18	6.2	250
70.7	90.5	1717	8.6	426.7835550181
70.6	93	1948	8.4	439.0845070423
70.9	98.5	2166	9.1	345.4210526316
77.5	90.9	971	8.1	471.546961326
76.2	98.7	1751	8.7	416.3475699558
72.3	82.3	385	7.5	451.256281407
30.4	35.4	320	7.8	250
30.3	34.3	203	7.4	250
54.2	58.2	207	7.4	250
22.2	58.2	387	9.2	207.1100917431
54.3	58.3	200	7.5	250
38.3	52	920	8.1	232.6900584795
60.5	65.3	187	7.4	294.7580645161
71	98.1	2246	8.8	336.5549493375
76.8	103.6	220	8.7	331.3365155131
60.4	65.4	213	7.4	294.7580645161
54.3	58.5	208	7.5	250
38.7	46.8	461	9.3	231.3131313131
69.7	74.8	221	9.1	319.9248120301
54.3	58.4	186	7	250
76.7	96.4	1347	8.7	270.3296703297
76.8	98.8	1902	8.2	409.2290585619
75.4	89.4	847	8.3	330.5714285714
76.9	83.7	293	7.8	279.5238095238
76.8	96.3	1357	8.7	270.3296703297
60.6	65.1	170	7.5	294.7580645161
76.5	98.8	1892	8.3	429.3133802817
76.7	96.8	1356	8.7	258.9516129032
50	65.1	875	7.4	230.8620689655
76.8	96.7	1306	8.3	250
110.2	122.5	834	7.4	523.8421955403
54.3	58.5	198	6.8	250
60.5	68.5	417	7.5	250
76.7	96.2	1570	8.2	317.4479166667
69.6	74.7	196	8.5	319.9248120301
69.4	74.6	204	7.9	319.9248120301
76.8	96.7	1373	8.8	250
71.3	77.2	256	7.2	300
60.8	65.3	188	8	294.7580645161
71.5	77.3	243	7.2	325
69.5	74.7	227	7.1	319.9248120301
69.5	74.5	195	7.6	319.9248120301
147.5	157	22	7.2	268.275862069
69.5	74.6	211	7.4	319.9248120301
60.5	65.2	206	7.2	294.7580645161
69.5	74.7	245	6.8	319.9248120301
69.6	74.6	231	7.5	319.9248120301
110	122.5	1020	7.5	559.5075239398
69.5	74.6	227	7.9	319.9248120301
69.4	74.4	228	8	319.9248120301
69.2	74.8	205	7.1	319.9248120301
76.8	83.7	265	7.8	331.862745098
76.7	79	30	7.9	200
69.3	74.5	212	8.1	319.9248120301
75.3	89.5	887	9.3	330.5714285714
71.3	81.6	0	7.6	300
69.4	74.8	217	7.7	319.9248120301
76.7	79	22	8.3	200
76.6	79	21	9.2	200
76.8	96.5	1387	8.1	278.3404255319
76.6	88	654	7.8	262.5
110.2	122.6	948	8.8	577.4733637747
110.2	122.5	1042	7.4	577.4733637747
76.8	98.6	2043	8.3	396.9421487603
76.8	98.8	2098	8.4	418.347107438
76.8	96	1524	8	351.768172888
70.8	91	1450	7.5	314.6547179758
69.5	74.6	219	7.3	319.9248120301
69.5	74.8	240	6.9	319.9248120301
60.4	65.2	200	7.2	294.7580645161
69.4	74.7	231	6.2	319.9248120301
76.5	80.3	94	7.6	250
76.5	80.3	94	7.6	250
76.5	82.3	303	7.1	325
70.6	83.2	614	7.8	286.1731843575
70.6	83.3	660	8.2	278.1012658228
76.8	86.8	580	8	400
71.2	93.2	2076	8.2	384.7178683386
76.8	86.5	720	7.9	380.4577464789
70.6	80.6	545	7.8	294.9392712551
61.5	63.3	55	7.6	250
77	83.3	256	7.2	280
70.5	80.5	510	7.9	294.9392712551
76.6	82.5	285	7.8	316.2946428571
70.6	83.4	656	7.8	286.1731843575
71.3	93.4	2102	8.2	389.4526034713
76.1	82.2	264	7.4	250
71.2	93.2	2140	8.8	384.7178683386
76.6	82.8	263	7.1	325
76.8	86.7	667	7.6	400
70.6	80.6	513	7.3	294.9392712551
76.7	82.7	244	7.7	317.8832116788
46.3	50.8	241	7.5	250
46	48.2	41	6.9	250
46.6	48.6	23	6.9	250
33.3	38	320	7.9	250
77.3	90.5	981	8.5	451.593625498
41.4	44.3	116	5.6	250
60.7	63.5	104	9.5	350
76.6	92.2	930	6.7	250
76.5	80.4	105	8.5	287.8787878788
117.2	125.2	257	9.5	250
76.8	96.4	1452	7.6	277.5766016713
76.6	95.6	1254	9	316.277258567
76.6	115.4	3123	9	300.2569750367
77.3	105	2390	9	375.9574468085
76.8	94.2	1206	9.5	433.228788379
76.6	82.4	169	8	250
77.3	90.7	962	9	451.593625498
72.3	77.2	175	8	250
76.7	96.5	1476	8	274.7293921732
110	122.5	833	7.2	531.4814814815
76.5	90.3	804	9	262.1444201313
